uniform_tvec, dvv, dv_err, temp_prism, ppt_prism, soil_nldas, snow_nldas, date 
	2006.000000,,,0.143263,2.794,0.057663,0.000575,2006-01-01
	2006.002686,,,0.143263,1.0173,0.058029,0.000692,2006-01-02
	2006.005493,,,0.143263,2.28585,0.058380,0.000799,2006-01-03
	2006.008179,,,0.143263,0.775335,0.058749,0.000905,2006-01-04
	2006.010986,,,0.143263,0,0.059104,0.001001,2006-01-05
	2006.013672,,,0.143263,0,0.059461,0.001089,2006-01-06
	2006.016479,,,0.143263,0,0.059837,0.001174,2006-01-07
	2006.019165,,,0.143263,0,0.060199,0.001247,2006-01-08
	2006.021851,,,0.143263,0,0.060580,0.001314,2006-01-09
	2006.024658,,,0.143263,0,0.060947,0.001369,2006-01-10
	2006.027344,,,0.143263,0,0.061334,0.001416,2006-01-11
	2006.030151,,,0.143263,0,0.061707,0.001451,2006-01-12
	2006.032837,,,0.143263,0,0.062084,0.001474,2006-01-13
	2006.035645,,,0.143263,0.0002794,0.062482,0.001487,2006-01-14
	2006.038330,,,0.143263,0.508051,0.062869,0.001486,2006-01-15
	2006.041016,,,0.143263,2.03063,0.063290,0.001472,2006-01-16
	2006.043823,,,0.143263,5.08e-05,0.063711,0.001448,2006-01-17
	2006.046509,,,0.143263,0.744779,0.064165,0.001411,2006-01-18
	2006.049316,,,0.143263,7.36336,0.064614,0.001366,2006-01-19
	2006.052002,,,0.143263,1.28377,0.065073,0.001313,2006-01-20
	2006.054810,,,0.143263,0,0.065564,0.001248,2006-01-21
	2006.057495,,,0.143263,0,0.066042,0.001180,2006-01-22
	2006.060181,,,0.143263,0,0.066548,0.001101,2006-01-23
	2006.062988,,,0.143263,2.54e-05,0.067038,0.001020,2006-01-24
	2006.065674,,,0.143263,0.248183,0.067553,0.000931,2006-01-25
	2006.068481,,,0.143263,2.80485,0.068047,0.000841,2006-01-26
	2006.071167,,,0.143263,3.30197,0.068541,0.000749,2006-01-27
	2006.073975,,,0.143263,2.00279,0.069056,0.000650,2006-01-28
	2006.076660,,,0.143263,0.253949,0.069545,0.000554,2006-01-29
	2006.079346,,,0.143263,0.0001016,0.070051,0.000453,2006-01-30
	2006.082153,,,0.143263,1.02039,0.070528,0.000356,2006-01-31
	2006.084839,,,0.183332,1.51638,0.071018,0.000257,2006-02-01
	2006.087646,,,0.253003,2.2858,0.071477,0.000163,2006-02-02
	2006.090332,,,0.216575,1.53032,0.071925,0.000073,2006-02-03
	2006.093140,,,0.241786,0,0.072378,-0.000018,2006-02-04
	2006.095825,,,0.346686,0,0.072797,-0.000100,2006-02-05
	2006.098511,,,0.355716,0,0.073217,-0.000181,2006-02-06
	2006.101318,,,0.236952,0,0.073601,-0.000252,2006-02-07
	2006.104004,,,0.113254,0,0.073981,-0.000319,2006-02-08
