uniform_tvec, dvv, dv_err, temp_prism, ppt_prism, soil_nldas, snow_nldas, date 
	2006.000000,,,-2.53194,11.684,0.002097,-0.001089,2006-01-01
	2006.002686,,,-2.53194,1.27752,0.003842,-0.001128,2006-01-02
	2006.005493,,,-2.53194,10.9208,0.005482,-0.001163,2006-01-03
	2006.008179,,,-2.53194,0.525043,0.007162,-0.001199,2006-01-04
	2006.010986,,,-2.53194,0,0.008733,-0.001230,2006-01-05
	2006.013672,,,-2.53194,0,0.010265,-0.001260,2006-01-06
	2006.016479,,,-2.53194,0.004953,0.011820,-0.001288,2006-01-07
	2006.019165,,,-2.53194,4.572,0.013260,-0.001313,2006-01-08
	2006.021851,,,-2.53194,0.0049276,0.014711,-0.001335,2006-01-09
	2006.024658,,,-2.53194,0,0.016045,-0.001353,2006-01-10
	2006.027344,,,-2.53194,0,0.017377,-0.001369,2006-01-11
	2006.030151,,,-2.53194,8.12404,0.018590,-0.001381,2006-01-12
	2006.032837,,,-2.53194,0.0009652,0.019737,-0.001388,2006-01-13
	2006.035645,,,-2.53194,0.003048,0.020864,-0.001392,2006-01-14
	2006.038330,,,-2.53194,2.794,0.021876,-0.001391,2006-01-15
	2006.041016,,,-2.53194,0.265176,0.022902,-0.001377,2006-01-16
	2006.043823,,,-2.53194,0.0001016,0.023858,-0.001353,2006-01-17
	2006.046509,,,-2.53194,1.49591,0.024832,-0.001316,2006-01-18
	2006.049316,,,-2.53194,5.58526,0.025741,-0.001271,2006-01-19
	2006.052002,,,-2.53194,0.0006604,0.026627,-0.001218,2006-01-20
	2006.054810,,,-2.53194,0.761162,0.027531,-0.001154,2006-01-21
	2006.057495,,,-2.53194,0,0.028375,-0.001085,2006-01-22
	2006.060181,,,-2.53194,0,0.029237,-0.001006,2006-01-23
	2006.062988,,,-2.53194,0,0.030042,-0.000925,2006-01-24
	2006.065674,,,-2.53194,0,0.030865,-0.000836,2006-01-25
	2006.068481,,,-2.53194,0.0003556,0.031634,-0.000746,2006-01-26
	2006.071167,,,-2.53194,1.25941,0.032388,-0.000654,2006-01-27
	2006.073975,,,-2.53194,3.84272,0.033160,-0.000555,2006-01-28
	2006.076660,,,-2.53194,5.08,0.033883,-0.000459,2006-01-29
	2006.079346,,,-2.53194,0.0054102,0.034625,-0.000358,2006-01-30
	2006.082153,,,-2.53194,12.9526,0.035322,-0.000261,2006-01-31
	2006.084839,,,-2.50844,1.52938,0.036038,-0.000162,2006-02-01
	2006.087646,,,-2.42114,3.55425,0.036711,-0.000068,2006-02-02
	2006.090332,,,-2.45848,0.0004064,0.037375,0.000022,2006-02-03
	2006.093140,,,-2.44683,0,0.038059,0.000113,2006-02-04
	2006.095825,,,-2.32632,0,0.038704,0.000195,2006-02-05
	2006.098511,,,-2.24481,0,0.039371,0.000276,2006-02-06
	2006.101318,,,-2.27863,0,0.040002,0.000347,2006-02-07
	2006.104004,,,-2.41697,0,0.040656,0.000414,2006-02-08
	2006.106812,,,-2.42448,0,0.041276,0.000470,2006-02-09
	2006.109497,,,-2.3753,0,0.041892,0.000517,2006-02-10
	2006.112305,,,-2.39918,0,0.042533,0.000557,2006-02-11
	2006.114990,,,-2.47472,0,0.043143,0.000585,2006-02-12
	2006.117676,,,-2.41191,0,0.043780,0.000602,2006-02-13
	2006.120483,,,-2.41211,0.0004318,0.044388,0.000607,2006-02-14
	2006.123169,,,-2.45879,4.2769,0.045007,0.000595,2006-02-15
	2006.125977,,,-2.30943,6.85457,0.045575,0.000565,2006-02-16
	2006.128662,,,-2.11818,0.0007874,0.046121,0.000520,2006-02-17
	2006.131470,,,-2.06291,0.0022606,0.046671,0.000456,2006-02-18
	2006.134155,,,-2.03462,2.032,0.047179,0.000381,2006-02-19
	2006.136841,,,-1.93734,0.002159,0.047693,0.000290,2006-02-20
