uniform_tvec, dvv, dv_err, temp_prism, ppt_prism, soil_nldas, snow_nldas, date 
	2006.000000,,,4.5,3.048,440.873,0.696,2006-01-01
	2006.002686,,,2.50145,2.04518,440.994,0.735,2006-01-02
	2006.005493,,,5.99986,1.51902,441.114,0.77,2006-01-03
	2006.008179,,,4.35208,0.0006096,441.245,0.806,2006-01-04
	2006.010986,,,3.04373,0,441.375,0.838,2006-01-05
	2006.013672,,,2.33338,0,441.511,0.867,2006-01-06
	2006.016479,,,4.69245,0,441.66,0.895,2006-01-07
	2006.019165,,,5.61111,0,441.809,0.92,2006-01-08
	2006.021851,,,-1.63641,0,441.973,0.942,2006-01-09
	2006.024658,,,-2.33304,0,442.138,0.961,2006-01-10
	2006.027344,,,1.07018,0,442.32,0.976,2006-01-11
	2006.030151,,,4.05328,1.26939,442.503,0.988,2006-01-12
	2006.032837,,,-0.610555,0.0001524,442.696,0.996,2006-01-13
	2006.035645,,,2.22939,0.0002794,442.908,1,2006-01-14
	2006.038330,,,5.88889,0.254,443.128,0.999,2006-01-15
	2006.041016,,,-2.932,0.0002794,443.413,0.992,2006-01-16
	2006.043823,,,-4.94419,0,443.737,0.98,2006-01-17
	2006.046509,,,-1.65971,0,444.129,0.962,2006-01-18
	2006.049316,,,2.82955,10.4089,444.549,0.939,2006-01-19
	2006.052002,,,-4.88798,0.0012192,445.012,0.913,2006-01-20
	2006.054810,,,-3.70336,0,445.539,0.88,2006-01-21
	2006.057495,,,-2.88889,0,446.079,0.846,2006-01-22
	2006.060181,,,-5.15682,0,446.68,0.807,2006-01-23
	2006.062988,,,-5.3888,0,447.286,0.766,2006-01-24
	2006.065674,,,-4.13221,0,447.95,0.721,2006-01-25
	2006.068481,,,-1.68418,0.766902,448.609,0.677,2006-01-26
	2006.071167,,,1.94413,1.01597,449.29,0.63,2006-01-27
	2006.073975,,,-2.44384,1.01488,450.021,0.581,2006-01-28
	2006.076660,,,-1.33311,0,450.737,0.533,2006-01-29
	2006.079346,,,1.995,0,451.498,0.482,2006-01-30
	2006.082153,,,4.99977,2.03919,452.236,0.434,2006-01-31
	2006.084839,,,3.16753,2.78633,453.015,0.384,2006-02-01
	2006.087646,,,6.38661,3.30172,453.763,0.338,2006-02-02
	2006.090332,,,1.77831,2.29476,454.512,0.293,2006-02-03
	2006.093140,,,2.85794,0,455.292,0.247,2006-02-04
	2006.095825,,,4.33333,0,456.033,0.206,2006-02-05
	2006.098511,,,-2.21526,0,456.798,0.166,2006-02-06
	2006.101318,,,-1.32452,0,457.519,0.13,2006-02-07
	2006.104004,,,1.21195,0,458.256,0.097,2006-02-08
	2006.106812,,,1.67371,0,458.944,0.069,2006-02-09
	2006.109497,,,2.33328,0,459.612,0.045,2006-02-10
	2006.112305,,,-3.77753,0,460.284,0.025,2006-02-11
	2006.114990,,,-3.27762,0,460.901,0.011,2006-02-12
	2006.117676,,,-0.868679,0,461.513,0.002,2006-02-13
	2006.120483,,,0.619162,0.0003556,462.067,0,2006-02-14
	2006.123169,,,1.66636,2.7927,462.633,0,2006-02-15
	2006.125977,,,-6.08492,0.999185,463.176,0,2006-02-16
	2006.128662,,,-7.38882,7.62e-05,463.72,0,2006-02-17
	2006.131470,,,-4.19286,0.260858,464.289,0,2006-02-18
	2006.134155,,,-3.22222,0.762,464.833,0,2006-02-19
	2006.136841,,,-4.47649,0.26068,465.401,0,2006-02-20
	2006.139648,,,-5.66657,0,465.943,0,2006-02-21
	2006.142334,,,-4.1947,0,466.508,0,2006-02-22
	2006.145142,,,0.316711,0,467.045,0,2006-02-23
	2006.147827,,,2.54401,0,467.58,0,2006-02-24
